Date,Close_Pfe,Close_Coin,Close_Crwd,Close_Btc,Close_Pfe_normalized,Close_Coin_normalized,Close_Crwd_normalized,Close_Btc_normalized
2023-05-05,38.49,58.24,122.45,28846.461458608057,0.3438654082888799,0.33122906467405305,0.29651411462788707,0.6646720818148063
2023-05-08,38.67,58.1,132.41,28611.439197614574,0.3512515387771852,0.3294254058232414,0.40301539777587675,0.6527511010937578
2023-05-09,38.48,60.21,129.94,27696.76078562556,0.34345506770619605,0.35660912136047407,0.3766039349871685,0.6063560759195988
2023-05-10,38.3,62.64,133.8,27607.39168091902,0.3360689372178908,0.3879154856995619,0.41787852865697184,0.6018230271362175
2023-05-11,37.58,60.35,132.15,27639.73356593586,0.30652441526466967,0.35841278021128575,0.4002352437981181,0.603463497218236
2023-05-12,37.35,57.34,130.23,27024.76572929978,0.29708658186294634,0.31963411491883537,0.37970487596236085,0.5722706234299654
2023-05-15,37.16,60.77,135.55,26911.805273213893,0.2892901107919572,0.3638237567637207,0.43659110350727126,0.5665409558931611
2023-05-16,37.01,57.88,134.01,27227.793422558792,0.2831350020517029,0.32659108477196597,0.4201240376390076,0.58256875096456
2023-05-17,36.75,61.04,137.23,27022.713173921147,0.27246614690192866,0.36730224169028597,0.45455517536355844,0.572166512130065
2023-05-18,36.48,60.26,141.85,27389.971511442203,0.2613869511694706,0.35725328523576394,0.5039563729683489,0.5907948733020064
2023-05-19,36.77,56.78,144.72,26842.95249471792,0.27328682806729604,0.31241947951558874,0.53464499572284,0.5630485520605562
2023-05-22,38.75,61.07,147.41,26773.83024366478,0.35453426343865413,0.3676887400154599,0.5634088964927287,0.5595424798326882
2023-05-23,39.64,59.1,143.9,26869.686021790778,0.391054575297497,0.3423086833290389,0.5258768177929855,0.5644045506774276
2023-05-24,38.63,58.36,149.2,27222.937746603853,0.3496101764464507,0.3327750579747487,0.5825491873396064,0.5823224576168499
2023-05-25,37.83,56.87,149.61,26338.948946998687,0.3167829298317604,0.3135789744911105,0.5869332763045338,0.537484094675527
2023-05-26,37.6,56.92,154.12,26475.607902534273,0.30734509643003705,0.3142231383664004,0.6351582549187339,0.5444158158129708
2023-05-30,37.01,61.17,158.59,27759.746663920676,0.2831350020517029,0.36897706776603967,0.6829555175363559,0.6095508943069311
2023-05-31,38.02,62.2,160.13,27713.908547529507,0.32457940090274945,0.38224684359701105,0.6994225834046193,0.6072258579487648
2023-06-01,38.02,63.57,157.55,27245.474465179723,0.32457940090274945,0.3998969337799536,0.6718349016253209,0.5834655824703125
2023-06-02,38.36,64.55,151.32,26824.10149951678,0.3385309807139926,0.41252254573563507,0.6052181351582548,0.5620923773160216
2023-06-05,38.65,58.705,154.08,27315.447587487684,0.3504308576118178,0.33721978871424885,0.6347305389221558,0.5870148132474257
2023-06-06,38.37,51.61,153.04,25792.6160902334,0.3389413212966762,0.24581293481061578,0.6236099230111205,0.5097725773697048
2023-06-07,38.89,53.26,149.23,27216.61556469773,0.36027903159622493,0.2670703426951816,0.58286997433704,0.5820017790211319
2023-06-08,39.09,54.9,151.3,26346.244545137633,0.36848584324989764,0.2881989178046895,0.6050042771599659,0.5378541476415536
2023-06-09,38.97,53.28,149.53,26507.90989220298,0.3635617562576939,0.26732800824529757,0.5860778443113772,0.5460542622923146
2023-06-12,39.9,50.56,151.11,25916.57989637981,0.40172343044727127,0.23228549342952848,0.602972626176219,0.5160603653304382
2023-06-13,40.28,52.4,153.11,25910.362742919464,0.4173163725892492,0.2559907240401958,0.6243584260051327,0.5157450140687011
2023-06-14,39.36,53.9,153.96,25872.20645879509,0.3795650389823554,0.275315640298892,0.6334473909324209,0.5138096215424327
2023-06-15,39.75,54.25,159.81,25107.754695880594,0.3955683217070169,0.27982478742592115,0.6960008554319931,0.47503450854099644
2023-06-16,40.06,55.59,155.14,25564.599632887144,0.40828887977020945,0.2970883792836898,0.6460650128314797,0.4982069504345529
2023-06-20,39.34,57.09,152.08,26779.387461522838,0.3787443578169883,0.316413295542386,0.6133447390932422,0.5598243573308815
2023-06-21,38.9,58.1,143.85,28330.891419807507,0.3606893721789085,0.3294254058232414,0.5253421727972625,0.6385209399318591
2023-06-22,38.73,57.49,145.8,30101.764819488686,0.35371358227328675,0.321566606544705,0.5461933276304535,0.7283445488435379
2023-06-23,38.3,61.47,143.65,29935.632106749556,0.3360689372178908,0.3728420510177789,0.5232035928143712,0.7199178370191903
2023-06-26,36.89,61.94,141.81,30454.75697441562,0.27821091505949946,0.37889719144550366,0.5035286569717707,0.7462492896786287
2023-06-27,36.42,69.89,144.28,30285.50506407074,0.258924907673369,0.4813192476165936,0.5299401197604791,0.7376643635031551
2023-06-28,36.29,70.75,145.09,30693.54635606798,0.25359048009848173,0.49239886627157947,0.538601368691189,0.7583613492045466
2023-06-29,36.12,72.43,143.99,30083.477245263824,0.24661469019286003,0.5140427724813192,0.5268391787852866,0.7274169523731109
2023-06-30,36.68,71.55,146.87,30466.610456893526,0.26959376282314323,0.5027054882762174,0.5576347305389222,0.7468505311759196
2023-07-03,36.65,79.93,145.96,30571.887072871446,0.26836274107509234,0.6106673537748003,0.5479041916167665,0.7521904530375547
2023-07-05,36.46,78.35,145.08,30775.624022375305,0.2605662700041035,0.5903117753156402,0.5384944396920446,0.7625245560154343
2023-07-06,35.63,78.1,143.61,30484.79377442352,0.22650800164136248,0.5870909559391908,0.5227758768177931,0.7477728394577116
2023-07-07,35.53,78.72,144.05,29990.055151220247,0.22240459581452615,0.5950785879927853,0.527480752780154,0.7226783247328792
2023-07-10,35.68,81.21,149.95,30169.87065747925,0.2285597045547805,0.627157948982221,0.5905688622754489,0.7317990657826753
2023-07-11,36.02,89.15,150.79,30394.28114637557,0.24251128436602398,0.7294511723782531,0.5995508982035926,0.7431817879998203
2023-07-12,35.99,85.95,146.13,30620.81424697801,0.24128026261797306,0.6882246843597011,0.549721984602224,0.75467217496804
2023-07-13,36.06,107.0,150.75,30407.41631435991,0.24415264669675846,0.9594176758567379,0.5991231822070144,0.7438480401397117
2023-07-14,36.32,105.31,149.4,31446.0149710716,0.2548215018465327,0.9376449368719402,0.5846877673224978,0.7965286437184099
2023-07-17,35.86,105.55,152.73,30237.334785146097,0.23594583504308578,0.9407369234733315,0.6202951240376389,0.7352210333949312
2023-07-18,36.24,104.59,152.95,30147.860079211525,0.25153877718506373,0.928368977067766,0.6226475620188193,0.7306826282244648
2023-07-19,36.44,110.15,157.61,29848.03227250528,0.2597455888387361,1.0,0.6724764756201883,0.7154745305392904
2023-07-20,36.77,101.26,148.07,29919.87483825516,0.27328682806729604,0.8854676629734605,0.5704662104362702,0.7191185846711616
2023-07-21,37.4,100.82,150.9,29787.041530355687,0.2991382847763644,0.8797990208709094,0.600727117194183,0.7123809109891497
2023-07-24,37.51,98.85,149.74,30057.956718714588,0.30365203118588424,0.8544189641844884,0.5883233532934132,0.7261224805060698
2023-07-25,37.06,97.68,150.94,29184.901913057693,0.2851867049651212,0.8393455295027055,0.6011548331907612,0.6818387200543597
2023-07-26,37.21,99.75,154.63,29222.974630383527,0.29134181370537554,0.8660139139397062,0.6406116338751068,0.6837698738409017
2023-07-27,36.2,92.69,152.85,29363.672907978616,0.24989741485432926,0.775057974748776,0.6215782720273737,0.6909064805929842
2023-07-28,36.07,94.76,155.6,29200.244001291314,0.244562987279442,0.8017263591857768,0.6509837467921299,0.6826169133083967
2023-07-31,36.06,98.61,161.66,29277.755810272716,0.24415264669675846,0.851326977583097,0.7157827202737381,0.6865485271760146
2023-08-01,35.61,94.15,165.96,29233.136365580438,0.2256873204759951,0.7938675599072404,0.7617621899059025,0.6842853052254126
2023-08-02,35.35,90.43,154.73,29537.109746927432,0.21501846532622088,0.7459417675856739,0.6416809238665524,0.6997036779507518
2023-08-03,35.0,90.75,157.55,29146.63627084363,0.20065654493229385,0.750064416387529,0.6718349016253209,0.6798977805825664
2023-08-04,35.02,87.31,150.49,29176.15059658541,0.20147722609766122,0.7057459417675856,0.5963430282292558,0.6813948290182132
2023-08-07,35.68,85.96,150.97,29044.204375577556,0.2285597045547805,0.6883535171347589,0.601475620188195,0.6747021508429597
2023-08-08,35.64,88.04,145.88,29178.147751873083,0.22691834222404603,0.7151507343468179,0.5470487596236099,0.681496130271893
2023-08-09,35.84,84.34,145.46,29779.56167125089,0.2351251538777187,0.6674826075753671,0.5425577416595381,0.7120015117960369
2023-08-10,35.72,83.39,147.86,29585.48807737921,0.23020106688551498,0.6552434939448595,0.5682207014542345,0.7021575610092939
2023-08-11,36.04,81.01,148.22,29423.81891597763,0.24333196553139108,0.6245812934810616,0.5720701454234388,0.6939572528848232
2023-08-14,36.07,80.81,152.37,29284.96971374381,0.244562987279442,0.622004637979902,0.6164456800684346,0.6869144363619737
2023-08-15,35.39,79.18,149.63,29400.58680419105,0.21665982765695535,0.6010048956454522,0.5871471343028228,0.6927788557596049
2023-08-16,35.48,79.0,149.0,29170.490397060614,0.22035289290110785,0.5986859056944086,0.5804106073567151,0.681107728004347
2023-08-17,36.51,75.56,144.38,28754.197021112574,0.26261797291752154,0.5543674310744653,0.5310094097519247,0.6599921737245146
2023-08-18,36.66,73.19,146.8,26501.58726991974,0.26877308165777586,0.5238340633857252,0.5568862275449102,0.5457335613594481
2023-08-21,37.01,75.28,153.9,26160.700419818215,0.2831350020517029,0.550760113372842,0.6328058169375534,0.5284428351493384
2023-08-22,36.84,74.9,152.33,26119.005958595222,0.2761592121460814,0.545864467920639,0.6160179640718564,0.526327976470366
2023-08-23,36.66,77.78,153.81,26033.675406585844,0.26877308165777586,0.5829683071373357,0.6318434559452524,0.5219997742774323
2023-08-24,36.16,73.66,145.45,26450.00862461353,0.2482560525235945,0.5298892038134501,0.5424508126603933,0.5431173494580138
2023-08-25,36.38,74.26,149.58,26134.934254516003,0.25728354534263453,0.5376191703169286,0.5866124893071002,0.5271359038036667
2023-08-28,36.21,73.71,144.03,26082.717178218525,0.2503077554370128,0.5305333676887399,0.5272668947818648,0.5244873089121853
2023-08-29,36.15,84.7,146.7,26109.2698239287,0.24784571194091096,0.6721205874774543,0.5558169375534643,0.5258341327248137
2023-08-30,35.9,83.83,149.18,27730.50373550554,0.23758719737382025,0.6609121360474104,0.5823353293413174,0.6080676118961917
2023-08-31,35.38,79.6,163.03,27297.261438480404,0.2162494870742718,0.6064158721978871,0.730431993156544,0.5860923613452549
2023-09-01,35.78,77.99,161.23,25927.417005779287,0.23266311038161683,0.5856737954135531,0.7111847733105217,0.5166100535671053
2023-09-05,35.38,77.5,165.43,25829.364772941324,0.2162494870742718,0.5793609894357123,0.7560949529512404,0.5116365724492911
2023-09-06,34.37,78.04,166.23,25784.41351983038,0.1748050882232252,0.5863179592888431,0.7646492728828056,0.5093565202556931
2023-09-07,34.28,81.79,166.64,25752.958418589413,0.17111202297907271,0.6346302499355836,0.7690333618477329,0.507761030305562
2023-09-08,34.25,82.09,168.09,26192.333433090567,0.1698810012310218,0.6384952331873228,0.7845380667236954,0.5300473492909961
2023-09-11,33.94,80.62,172.29,25834.580098562914,0.15716044316782923,0.6195568152538006,0.8294482463644138,0.5119011082252901
2023-09-12,34.15,81.32,169.68,25133.303106566527,0.16577759540418546,0.6285751095078587,0.8015397775876818,0.4763303947687648
2023-09-13,34.08,79.86,168.47,25866.806663158084,0.16290521132540006,0.6097655243493945,0.788601368691189,0.5135357289357738
2023-09-14,34.15,83.45,170.73,26223.436075660946,0.16577759540418546,0.6560164905952074,0.8127673224978612,0.5316249615600969
2023-09-15,34.07,82.15,165.45,26531.39556626326,0.1624948707427165,0.6392682298376707,0.7563088109495293,0.5472455207991043
2023-09-18,33.64,81.61,166.97,26520.988254783886,0.14485022568732053,0.63231125998454,0.7725620188195038,0.5467176331046402
2023-09-19,33.99,78.13,165.5,26741.461110948952,0.15921214608124756,0.5874774542643647,0.7568434559452523,0.5579006276718279
2023-09-20,33.62,76.67,163.89,27219.296874634216,0.14402954452195316,0.5686678691059005,0.7396278870829767,0.5821377824955469
2023-09-21,32.85,74.42,162.53,27115.846446970816,0.112433319655314,0.5396804947178562,0.7250855431993156,0.5768904899686751
2023-09-22,32.69,70.96,162.57,26561.133454198716,0.10586787033237581,0.49510435454779683,0.7255132591958938,0.5487539089290827
2023-09-25,32.98,71.75,159.92,26249.562897845204,0.11776774723020098,0.5052821437773769,0.6971770744225833,0.5329501864228151
2023-09-26,32.4,70.52,160.48,26298.634678281232,0.09396799343455065,0.489435712445246,0.703165098374679,0.535439243187279
2023-09-27,32.1,71.52,163.04,26204.75759083597,0.08165777595404194,0.5023189899510434,0.7305389221556885,0.5306775370201589
2023-09-28,32.09,75.16,165.25,26350.146895428057,0.0812474353713584,0.5492141200721463,0.754170230966638,0.5380520856682847
2023-09-29,33.17,75.08,167.38,27009.01375072488,0.1255642183011901,0.5481834578716824,0.776946107784431,0.5714716394013207
2023-10-02,33.94,75.31,169.54,27967.510579087113,0.15716044316782923,0.5511466116980159,0.8000427715996576,0.6200892561487371
2023-10-03,33.9,72.48,162.03,27615.06488509527,0.15551908083709476,0.5146869363566091,0.7197390932420872,0.60221223332744
2023-10-04,33.31,73.47,164.05,27439.121946705116,0.1313089864587609,0.5274413810873486,0.74133875106929,0.5932879196573752
2023-10-05,33.47,74.62,165.29,27792.1112772493,0.1378744357816988,0.5422571502190158,0.7545979469632162,0.6111925172319417
2023-10-06,33.13,78.46,176.69,27435.874615135104,0.12392285597045562,0.5917289358412778,0.8764970059880238,0.5931232059963061
2023-10-09,33.2,79.1,181.82,27948.10365174851,0.12679524004924103,0.5999742334449882,0.9313515825491872,0.619104882984764
2023-10-10,33.17,79.62,183.85,27593.782534439666,0.1255642183011901,0.6066735377480031,0.9530581693755344,0.6011327334928643
2023-10-11,33.11,77.35,188.22,27392.247702732497,0.12310217480508824,0.5774284978098427,0.9997861420017108,0.5909103280354189
2023-10-12,32.92,75.19,187.56,26842.190439092396,0.1153057037340994,0.5496006183973202,0.9927288280581693,0.5630098984862868
2023-10-13,32.11,73.43,185.72,26729.137205815106,0.0820681165367255,0.5269260499871168,0.9730538922155687,0.5572755250330924
2023-10-16,33.27,75.21,187.67,27150.29700140705,0.12966762412802643,0.5498582839474361,0.9939050470487594,0.578637917610328
2023-10-17,32.75,77.46,187.14,28513.30993247735,0.10832991382847768,0.5788456583354804,0.9882378100940973,0.6477737126841383
2023-10-18,31.41,73.93,187.79,28417.72175169982,0.0533442757488716,0.5333676887400155,0.9951881950384942,0.6429252151188773
2023-10-19,31.19,73.1,184.52,28328.245198134824,0.04431678292983184,0.5226745684102034,0.9602224123182207,0.6383867162314729
2023-10-20,30.65,74.66,178.76,28715.748142407952,0.02215839146491585,0.5427724813192475,0.8986313088109493,0.6580419399898624
2023-10-23,30.84,77.21,179.08,30019.38050086351,0.029954862535904823,0.575624838959031,0.9020530367835757,0.7241657877768376
2023-10-24,30.43,82.07,182.82,32953.262760830985,0.01313089864587609,0.6382375676372067,0.942044482463644,0.8729804307432271
2023-10-25,30.73,77.79,175.38,33846.72425733224,0.025441116126384944,0.5830971399123938,0.8624893071000854,0.9182992751359546
2023-10-26,31.16,74.61,171.64,34471.986031672015,0.04308576118178091,0.5421283174439577,0.8224978614200169,0.9500142859864366
2023-10-27,30.11,70.78,172.82,34174.451552912586,0.0,0.4927853645967534,0.835115483319076,0.9349225122534082
2023-10-30,30.55,73.6,174.61,34556.242814761616,0.01805498563807966,0.5291162071631021,0.8542557741659539,0.9542880236425327
2023-10-31,30.56,77.12,176.77,34498.70391946407,0.018465326220763207,0.5744653439835095,0.8773524379811806,0.9513694913356228
2023-11-01,30.51,77.81,178.35,34672.2892841885,0.016413623307345186,0.5833548054625096,0.8942472198460221,0.9601742223325452
2023-11-02,30.5,84.6,182.8,35457.45491210553,0.016003282724661495,0.6708322597268744,0.941830624465355,1.0
2023-11-03,31.26,85.8,188.24,34924.05545044328,0.04718916700861724,0.6862921927338314,1.0,0.9729445003540762
